index,lon,lat,alt,time
7165,100.494042,13.724811,11.9,2018-07-24 08:26:27
7166,100.494013,13.724813,11.9,2018-07-24 08:26:28
7167,100.493988,13.724833,11.8,2018-07-24 08:26:29
7168,100.493958,13.724811,11.8,2018-07-24 08:26:30
7169,100.49393,13.724816,11.8,2018-07-24 08:26:31
7170,100.493876,13.724812,11.8,2018-07-24 08:26:33
7171,100.493842,13.724804,11.8,2018-07-24 08:26:34
7172,100.493802,13.724796,11.8,2018-07-24 08:26:35
7173,100.493763,13.724787,12.1,2018-07-24 08:26:36
7174,100.493727,13.724762,12.1,2018-07-24 08:26:37
7175,100.493705,13.724746,12.3,2018-07-24 08:26:38
7176,100.49366,13.724734,12.2,2018-07-24 08:26:40
7177,100.493615,13.724701,12.1,2018-07-24 08:26:42
7178,100.493589,13.724692,12.1,2018-07-24 08:26:43
7179,100.493553,13.724682,12.0,2018-07-24 08:26:44
7180,100.493522,13.724676,12.0,2018-07-24 08:26:45
7181,100.493491,13.724666,12.0,2018-07-24 08:26:46
7182,100.493446,13.724661,12.0,2018-07-24 08:26:48
7183,100.493417,13.724662,12.0,2018-07-24 08:26:49
7184,100.493356,13.724664,12.0,2018-07-24 08:26:51
7185,100.493321,13.724666,12.1,2018-07-24 08:26:52
7186,100.493274,13.724668,12.1,2018-07-24 08:26:54
7187,100.493219,13.724678,12.4,2018-07-24 08:26:56
7188,100.493191,13.724681,12.4,2018-07-24 08:26:57
7189,100.493163,13.724676,12.5,2018-07-24 08:26:58
7190,100.493116,13.724655,12.3,2018-07-24 08:27:00
7191,100.493061,13.724622,11.9,2018-07-24 08:27:02
7192,100.493043,13.724655,12.3,2018-07-24 08:27:03
7193,100.493022,13.72463,12.3,2018-07-24 08:27:04
7194,100.492999,13.724613,11.7,2018-07-24 08:27:05
7195,100.492969,13.724603,11.4,2018-07-24 08:27:06
7196,100.492943,13.724576,11.3,2018-07-24 08:27:07
7197,100.492916,13.724553,11.2,2018-07-24 08:27:08
7198,100.492873,13.724517,11.1,2018-07-24 08:27:10
7199,100.492834,13.724496,11.1,2018-07-24 08:27:12
7200,100.492814,13.724476,11.1,2018-07-24 08:27:13
7201,100.492796,13.724448,11.1,2018-07-24 08:27:14
7202,100.492763,13.724415,11.2,2018-07-24 08:27:16
7203,100.492757,13.724388,11.2,2018-07-24 08:27:18
7204,100.492768,13.724356,11.4,2018-07-24 08:27:20
7205,100.492722,13.724364,11.2,2018-07-24 08:27:29
7206,100.492676,13.72436,11.1,2018-07-24 08:27:31
7207,100.49264,13.724378,10.9,2018-07-24 08:27:33
7208,100.492583,13.72439,10.6,2018-07-24 08:27:35
7209,100.492553,13.724395,10.6,2018-07-24 08:27:36
7210,100.492518,13.724424,10.2,2018-07-24 08:27:37
7211,100.492465,13.72443,10.2,2018-07-24 08:27:38
7212,100.492422,13.724435,10.2,2018-07-24 08:27:39
7213,100.492387,13.724446,10.1,2018-07-24 08:27:40
7214,100.49236,13.724466,10.1,2018-07-24 08:27:41
7215,100.492337,13.724488,10.1,2018-07-24 08:27:42
7216,100.492314,13.724506,10.1,2018-07-24 08:27:43
7217,100.492345,13.724511,10.1,2018-07-24 08:27:51
7218,100.492382,13.724505,10.1,2018-07-24 08:27:54
7219,100.492402,13.724547,10.1,2018-07-24 08:27:56
7220,100.49239,13.724573,10.1,2018-07-24 08:27:57
7221,100.492371,13.724621,10.0,2018-07-24 08:27:59
7222,100.492394,13.724648,10.0,2018-07-24 08:28:01
7223,100.492421,13.724688,10.0,2018-07-24 08:28:03
7224,100.492436,13.724713,10.0,2018-07-24 08:28:04
7225,100.492445,13.724739,10.0,2018-07-24 08:28:05
7226,100.492464,13.724769,10.0,2018-07-24 08:28:07
7227,100.492478,13.724797,10.0,2018-07-24 08:28:08
7228,100.492483,13.724829,10.0,2018-07-24 08:28:09
7229,100.492487,13.724867,9.9,2018-07-24 08:28:10
7230,100.492487,13.724914,9.8,2018-07-24 08:28:11
7231,100.492482,13.724964,9.8,2018-07-24 08:28:12
7232,100.492476,13.72502,9.8,2018-07-24 08:28:13
7233,100.492473,13.725073,9.8,2018-07-24 08:28:14
7234,100.492463,13.725136,9.9,2018-07-24 08:28:15
7235,100.492426,13.725176,10.0,2018-07-24 08:28:16
7236,100.492383,13.725225,10.0,2018-07-24 08:28:17
7237,100.49236,13.725255,10.1,2018-07-24 08:28:18
7238,100.492327,13.725293,10.3,2018-07-24 08:28:19
7239,100.492307,13.725311,10.5,2018-07-24 08:28:20
7240,100.49228,13.72533,10.6,2018-07-24 08:28:21
7241,100.492252,13.725364,10.9,2018-07-24 08:28:23
7242,100.492216,13.725391,11.2,2018-07-24 08:28:25
7243,100.492198,13.725415,11.4,2018-07-24 08:28:27
7244,100.492185,13.725462,11.8,2018-07-24 08:28:29
7245,100.492193,13.725494,12.0,2018-07-24 08:28:30
7246,100.492192,13.725527,12.1,2018-07-24 08:28:32
7247,100.49217,13.725578,12.3,2018-07-24 08:28:34
7248,100.492144,13.725604,12.4,2018-07-24 08:28:35
7249,100.492139,13.725635,12.5,2018-07-24 08:28:36
7250,100.492124,13.725667,12.5,2018-07-24 08:28:38
7251,100.492111,13.725724,12.4,2018-07-24 08:28:40
7252,100.492109,13.725756,12.4,2018-07-24 08:28:41
7253,100.492107,13.725788,12.4,2018-07-24 08:28:42
7254,100.492097,13.725821,12.3,2018-07-24 08:28:43
7255,100.492081,13.725854,12.3,2018-07-24 08:28:44
7256,100.492048,13.725893,12.5,2018-07-24 08:28:46
7257,100.492018,13.725965,12.7,2018-07-24 08:28:48
7258,100.491998,13.725997,12.7,2018-07-24 08:28:49
7259,100.491978,13.726022,12.7,2018-07-24 08:28:50
7260,100.491964,13.72606,12.4,2018-07-24 08:28:51
7261,100.491918,13.726076,12.1,2018-07-24 08:28:53
7262,100.491886,13.726104,12.0,2018-07-24 08:28:55
7263,100.491858,13.726127,11.8,2018-07-24 08:28:56
7264,100.491848,13.726154,11.6,2018-07-24 08:28:58
7265,100.491808,13.72617,11.4,2018-07-24 08:29:00
7266,100.491785,13.726186,11.2,2018-07-24 08:29:01
7267,100.491749,13.726187,11.0,2018-07-24 08:29:02
7268,100.491704,13.726177,10.6,2018-07-24 08:29:03
7269,100.491669,13.726176,10.3,2018-07-24 08:29:04
7270,100.491622,13.726169,10.0,2018-07-24 08:29:06
7271,100.491582,13.726163,9.8,2018-07-24 08:29:09
7272,100.491526,13.726147,9.4,2018-07-24 08:29:11
7273,100.491508,13.7261,9.3,2018-07-24 08:29:13
7274,100.491484,13.726074,9.4,2018-07-24 08:29:15
7275,100.491439,13.726048,9.0,2018-07-24 08:29:17
7276,100.491406,13.726039,8.4,2018-07-24 08:29:18
7277,100.491352,13.726029,7.9,2018-07-24 08:29:20
7278,100.491289,13.726009,7.1,2018-07-24 08:29:22
7279,100.491491,13.725929,9.8,2018-07-24 07:32:31
7280,100.491541,13.725939,10.5,2018-07-24 07:32:33
7281,100.491575,13.725943,10.7,2018-07-24 07:32:35
7282,100.491629,13.72597,10.8,2018-07-24 07:32:37
7283,100.491667,13.725987,11.1,2018-07-24 07:32:38
7284,100.491693,13.72601,11.0,2018-07-24 07:32:39
7285,100.491723,13.726035,10.9,2018-07-24 07:32:40
7286,100.491756,13.726069,10.8,2018-07-24 07:32:41
7287,100.491801,13.726124,10.6,2018-07-24 07:32:42
7288,100.491866,13.726193,10.6,2018-07-24 07:32:43
7289,100.491917,13.726236,11.0,2018-07-24 07:32:44
7290,100.491957,13.726266,11.0,2018-07-24 07:32:45
7291,100.49197,13.72632,11.0,2018-07-24 07:32:46
7292,100.491999,13.726328,11.0,2018-07-24 07:32:48
7293,100.492009,13.726301,11.0,2018-07-24 07:32:49
7294,100.492041,13.726291,11.0,2018-07-24 07:32:51
7295,100.49206,13.726254,11.0,2018-07-24 07:32:55
7296,100.492057,13.726191,11.0,2018-07-24 07:32:57
7297,100.492049,13.726125,11.4,2018-07-24 07:32:58
7298,100.492048,13.726064,11.4,2018-07-24 07:32:59
7299,100.492047,13.725992,11.4,2018-07-24 07:33:00
7300,100.492061,13.725916,11.7,2018-07-24 07:33:01
7301,100.492092,13.725873,11.7,2018-07-24 07:33:02
7302,100.492127,13.725845,11.5,2018-07-24 07:33:03
7303,100.492162,13.725801,11.5,2018-07-24 07:33:04
7304,100.492191,13.725704,12.8,2018-07-24 07:33:05
7305,100.492218,13.725654,13.5,2018-07-24 07:33:06
7306,100.492228,13.725566,13.6,2018-07-24 07:33:07
7307,100.492237,13.725491,13.5,2018-07-24 07:33:08
7308,100.492237,13.725411,12.8,2018-07-24 07:33:09
7309,100.492249,13.725373,12.3,2018-07-24 07:33:10
7310,100.492255,13.725333,11.8,2018-07-24 07:33:11
7311,100.492238,13.72531,11.7,2018-07-24 07:33:12
7312,100.49236,13.725333,11.7,2018-07-24 07:33:14
7313,100.492403,13.725311,11.9,2018-07-24 07:33:16
7314,100.492402,13.72528,11.4,2018-07-24 07:33:17
7315,100.492423,13.725261,11.7,2018-07-24 07:33:18
7316,100.492449,13.725214,11.2,2018-07-24 07:33:20
7317,100.492454,13.725178,10.7,2018-07-24 07:33:21
7318,100.49245,13.72513,10.1,2018-07-24 07:33:22
7319,100.492454,13.725089,9.8,2018-07-24 07:33:23
7320,100.492459,13.725047,9.9,2018-07-24 07:33:24
7321,100.492437,13.724992,9.8,2018-07-24 07:33:25
7322,100.49242,13.724932,9.7,2018-07-24 07:33:26
7323,100.492405,13.724888,9.8,2018-07-24 07:33:27
7324,100.492391,13.724851,9.8,2018-07-24 07:33:28
7325,100.492394,13.724805,9.9,2018-07-24 07:33:30
7326,100.492379,13.724778,10.0,2018-07-24 07:33:31
7327,100.492368,13.724729,10.0,2018-07-24 07:33:32
7328,100.49238,13.724677,10.0,2018-07-24 07:33:34
7329,100.492372,13.724634,10.0,2018-07-24 07:33:36
7330,100.492391,13.724595,10.0,2018-07-24 07:33:38
7331,100.492397,13.724556,10.1,2018-07-24 07:33:40
7332,100.492388,13.724511,10.1,2018-07-24 07:33:42
7333,100.492399,13.724479,10.1,2018-07-24 07:33:43
7334,100.492414,13.724448,10.1,2018-07-24 07:33:45
7335,100.49243,13.724414,10.1,2018-07-24 07:33:48
7336,100.492434,13.72438,10.1,2018-07-24 07:33:51
7337,100.492459,13.724367,10.2,2018-07-24 07:33:53
7338,100.492474,13.724344,10.2,2018-07-24 07:33:55
7339,100.492509,13.724305,10.2,2018-07-24 07:33:57
7340,100.492551,13.724282,10.3,2018-07-24 07:33:59
7341,100.492598,13.724275,10.4,2018-07-24 07:34:01
7342,100.492629,13.724273,10.5,2018-07-24 07:34:03
7343,100.49264,13.72423,10.5,2018-07-24 07:34:06
7344,100.492638,13.724196,10.6,2018-07-24 07:34:08
7345,100.492619,13.724161,10.6,2018-07-24 07:34:11
7346,100.492599,13.724124,10.7,2018-07-24 07:34:13
7347,100.492584,13.724098,10.7,2018-07-24 07:34:14
7348,100.492566,13.724058,10.8,2018-07-24 07:34:15
7349,100.492544,13.724041,10.8,2018-07-24 07:34:16
7350,100.492526,13.724018,10.8,2018-07-24 07:34:17
7351,100.492496,13.723981,10.9,2018-07-24 07:34:19
7352,100.492476,13.723931,10.9,2018-07-24 07:34:21
7353,100.492458,13.7239,10.9,2018-07-24 07:34:22
7354,100.492434,13.723855,11.0,2018-07-24 07:34:24
7355,100.492419,13.7238,11.0,2018-07-24 07:34:26
7356,100.492404,13.723757,10.9,2018-07-24 07:34:28
7357,100.492395,13.723729,10.9,2018-07-24 07:34:31
7358,100.492391,13.723701,10.9,2018-07-24 07:34:33
7359,100.492388,13.723665,10.9,2018-07-24 07:34:35
7360,100.492385,13.723632,10.8,2018-07-24 07:34:37
7361,100.49237,13.72359,10.8,2018-07-24 07:34:39
7362,100.492346,13.723548,10.8,2018-07-24 07:34:41
7363,100.492336,13.723518,10.7,2018-07-24 07:34:42
7364,100.49233,13.723483,10.7,2018-07-24 07:34:43
7365,100.492322,13.723433,10.7,2018-07-24 07:34:45
7366,100.492304,13.723373,10.5,2018-07-24 07:34:47
7367,100.492289,13.723336,10.5,2018-07-24 07:34:48
7368,100.492281,13.723308,10.5,2018-07-24 07:34:49
7369,100.492268,13.723282,10.4,2018-07-24 07:34:50
7370,100.492245,13.723223,10.4,2018-07-24 07:34:52
7371,100.492237,13.723188,10.3,2018-07-24 07:34:53
7372,100.492229,13.723147,10.3,2018-07-24 07:34:54
7373,100.492212,13.723119,10.3,2018-07-24 07:34:55
7374,100.492188,13.723073,10.2,2018-07-24 07:34:57
7375,100.492181,13.723045,10.1,2018-07-24 07:34:58
7376,100.492166,13.723018,10.1,2018-07-24 07:34:59
7377,100.492148,13.722969,10.0,2018-07-24 07:35:01
7378,100.49213,13.722915,10.0,2018-07-24 07:35:03
7379,100.49212,13.722866,9.9,2018-07-24 07:35:05
7380,100.492114,13.722809,9.9,2018-07-24 07:35:07
7381,100.492113,13.722781,9.8,2018-07-24 07:35:08
7382,100.49211,13.722754,9.8,2018-07-24 07:35:09
7383,100.492092,13.722706,9.8,2018-07-24 07:35:11
7384,100.492066,13.722664,9.7,2018-07-24 07:35:13
7385,100.49205,13.722618,9.7,2018-07-24 07:35:15
7386,100.49204,13.722577,9.6,2018-07-24 07:35:17
7387,100.492033,13.722538,9.6,2018-07-24 07:35:19
7388,100.492031,13.722508,9.5,2018-07-24 07:35:20
7389,100.492018,13.722459,9.4,2018-07-24 07:35:22
7390,100.49201,13.722429,9.3,2018-07-24 07:35:23
7391,100.492004,13.722398,9.3,2018-07-24 07:35:24
7392,100.491998,13.722358,9.2,2018-07-24 07:35:25
7393,100.491986,13.722317,8.3,2018-07-24 07:35:26
7394,100.491968,13.722288,8.2,2018-07-24 07:35:27
7395,100.49195,13.722265,8.1,2018-07-24 07:35:28
7396,100.49193,13.722238,8.0,2018-07-24 07:35:29
7397,100.491908,13.722195,7.9,2018-07-24 07:35:31
7398,100.491895,13.722171,7.8,2018-07-24 07:35:32
7399,100.491883,13.722147,7.7,2018-07-24 07:35:33
7400,100.491866,13.722105,7.6,2018-07-24 07:35:35
7401,100.491873,13.722062,7.6,2018-07-24 07:35:37
7402,100.491882,13.722026,7.6,2018-07-24 07:35:38
7403,100.491863,13.72199,7.6,2018-07-24 07:35:40
7404,100.491852,13.721934,7.6,2018-07-24 07:35:42
7405,100.49184,13.721905,7.6,2018-07-24 07:35:43
7406,100.491816,13.721873,8.0,2018-07-24 07:35:44
7407,100.491811,13.721839,8.9,2018-07-24 07:35:45
7408,100.491796,13.721801,8.8,2018-07-24 07:35:46
7409,100.491785,13.721757,8.8,2018-07-24 07:35:47
7410,100.491764,13.721723,8.7,2018-07-24 07:35:48
7411,100.491763,13.721693,8.7,2018-07-24 07:35:49
7412,100.491742,13.721656,8.6,2018-07-24 07:35:50
7413,100.491732,13.721617,8.5,2018-07-24 07:35:51
7414,100.491713,13.721577,8.4,2018-07-24 07:35:53
7415,100.491678,13.721531,8.3,2018-07-24 07:35:57
7416,100.491655,13.721487,8.2,2018-07-24 07:35:58
7417,100.491657,13.721442,8.1,2018-07-24 07:36:00
7418,100.49167,13.721368,8.6,2018-07-24 07:36:02
7419,100.491677,13.721335,8.9,2018-07-24 07:36:03
7420,100.491692,13.721281,9.4,2018-07-24 07:36:05
7421,100.491708,13.72125,9.8,2018-07-24 07:36:06
7422,100.491734,13.72123,10.1,2018-07-24 07:36:07
7423,100.491758,13.721209,10.5,2018-07-24 07:36:08
7424,100.491786,13.721199,10.8,2018-07-24 07:36:09
7425,100.491812,13.721215,11.0,2018-07-24 07:36:10
7426,100.491873,13.72122,11.0,2018-07-24 07:36:12
7427,100.491905,13.721232,11.0,2018-07-24 07:36:13
7428,100.491937,13.721247,11.0,2018-07-24 07:36:14
7429,100.491961,13.721275,11.0,2018-07-24 07:36:15
7430,100.491991,13.721277,11.0,2018-07-24 07:36:16
7431,100.492022,13.72129,11.0,2018-07-24 07:36:17
7432,100.492064,13.721299,11.1,2018-07-24 07:36:19
7433,100.492093,13.721316,11.0,2018-07-24 07:36:20
7434,100.492116,13.721337,11.0,2018-07-24 07:36:21
7435,100.492139,13.721367,10.9,2018-07-24 07:36:22
7436,100.492167,13.721406,10.9,2018-07-24 07:36:23
7437,100.492196,13.721423,10.9,2018-07-24 07:36:24
7438,100.492228,13.721427,10.8,2018-07-24 07:36:25
7439,100.492259,13.721439,10.7,2018-07-24 07:36:26
7440,100.492293,13.721445,10.5,2018-07-24 07:36:27
7441,100.492352,13.721473,10.4,2018-07-24 07:36:29
7442,100.492362,13.721504,10.7,2018-07-24 07:36:30
7443,100.492403,13.721533,10.8,2018-07-24 07:36:33
7444,100.49243,13.721551,11.1,2018-07-24 07:36:34
7445,100.49247,13.721577,11.1,2018-07-24 07:36:36
7446,100.4925,13.721595,11.4,2018-07-24 07:36:37
7447,100.492543,13.721609,11.4,2018-07-24 07:36:38
7448,100.492597,13.721618,11.9,2018-07-24 07:36:40
7449,100.492626,13.721607,12.0,2018-07-24 07:36:42
7450,100.492665,13.721617,12.3,2018-07-24 07:36:44
7451,100.492707,13.721598,12.6,2018-07-24 07:36:46
7452,100.492738,13.721599,12.5,2018-07-24 07:36:48
7453,100.492759,13.721568,12.0,2018-07-24 07:36:49
7454,100.492739,13.721542,12.1,2018-07-24 07:36:51
7455,100.492733,13.721514,12.1,2018-07-24 07:36:52
7456,100.492723,13.72147,11.9,2018-07-24 07:36:54
7457,100.492708,13.721438,11.9,2018-07-24 07:36:56
7458,100.492694,13.721396,12.0,2018-07-24 07:36:57
7459,100.492673,13.721434,12.0,2018-07-24 07:37:02
7460,100.492683,13.721397,12.1,2018-07-24 07:37:08
7461,100.492711,13.721383,12.1,2018-07-24 07:37:11
7462,100.49274,13.721383,12.0,2018-07-24 07:37:13
7463,100.492769,13.721383,11.7,2018-07-24 07:37:16
7464,100.492787,13.721409,11.7,2018-07-24 07:37:17
7465,100.492807,13.72144,11.6,2018-07-24 07:37:18
7466,100.492835,13.721491,11.9,2018-07-24 07:37:19
7467,100.492857,13.721531,11.9,2018-07-24 07:37:21
7468,100.492743,13.721156,10.8,2018-07-24 07:37:25
7469,100.492745,13.721121,10.9,2018-07-24 07:37:28
7470,100.492718,13.721095,11.0,2018-07-24 07:37:30
7471,100.492718,13.721061,11.0,2018-07-24 07:37:32
7472,100.492706,13.721033,11.0,2018-07-24 07:37:34
7473,100.492687,13.721009,11.1,2018-07-24 07:37:37
7474,100.492708,13.720967,11.0,2018-07-24 07:37:40
7475,100.492728,13.720991,10.9,2018-07-24 07:37:42
7476,100.492786,13.721012,10.6,2018-07-24 07:37:44
7477,100.49285,13.721052,10.3,2018-07-24 07:37:45
7478,100.492884,13.721071,10.2,2018-07-24 07:37:46
7479,100.492924,13.72112,10.0,2018-07-24 07:37:47
7480,100.492967,13.721145,8.5,2018-07-24 07:37:48
7481,100.492982,13.721222,6.5,2018-07-24 07:37:50
7482,100.493007,13.721251,6.4,2018-07-24 07:37:51
7483,100.493011,13.72128,6.4,2018-07-24 07:37:54
7484,100.493,13.721309,6.4,2018-07-24 07:37:55
7485,100.49301,13.721349,6.3,2018-07-24 07:37:56
7486,100.493049,13.72158,7.6,2018-07-24 07:37:59
7487,100.49304,13.721642,8.2,2018-07-24 07:38:00
7488,100.493067,13.721769,9.8,2018-07-24 07:38:01
7489,100.493065,13.721961,12.5,2018-07-24 07:38:03
7490,100.493055,13.722043,13.2,2018-07-24 07:38:04
7491,100.493073,13.722175,13.9,2018-07-24 07:38:06
7492,100.493095,13.72225,13.9,2018-07-24 07:38:08
7493,100.493113,13.722281,13.8,2018-07-24 07:38:09
7494,100.493088,13.722426,12.8,2018-07-24 07:38:12
7495,100.493042,13.722381,13.1,2018-07-24 07:38:13
7496,100.493012,13.722363,13.4,2018-07-24 07:38:14
7497,100.493022,13.722318,13.6,2018-07-24 07:38:16
7498,100.492994,13.722191,13.9,2018-07-24 07:38:17
7499,100.492995,13.722115,13.8,2018-07-24 07:38:18
7500,100.492984,13.722062,13.6,2018-07-24 07:38:19
7501,100.492958,13.721988,13.2,2018-07-24 07:38:20
7502,100.492937,13.721935,13.0,2018-07-24 07:38:21
7503,100.492935,13.721908,12.8,2018-07-24 07:38:22
7504,100.492929,13.721867,13.0,2018-07-24 07:38:23
7505,100.492905,13.721887,13.1,2018-07-24 07:38:24
7506,100.492885,13.721866,13.2,2018-07-24 07:38:27
7507,100.492861,13.721846,13.2,2018-07-24 07:38:29
7508,100.492847,13.721771,12.6,2018-07-24 07:38:33
7509,100.492908,13.721745,11.6,2018-07-24 07:38:34
7510,100.492938,13.72172,10.9,2018-07-24 07:38:35
7511,100.492952,13.721689,10.3,2018-07-24 07:38:36
7512,100.49298,13.721709,10.3,2018-07-24 07:38:37
7513,100.493017,13.721708,8.9,2018-07-24 07:38:38
7514,100.49306,13.721695,8.2,2018-07-24 07:38:41
7515,100.493106,13.721705,7.6,2018-07-24 07:38:42
7516,100.49304,13.721548,6.8,2018-07-24 07:38:46
7517,100.492994,13.721415,6.4,2018-07-24 07:38:50
7518,100.492949,13.721283,6.5,2018-07-24 07:38:52
7519,100.492946,13.721233,6.6,2018-07-24 07:38:53
7520,100.492938,13.721205,6.7,2018-07-24 07:38:54
7521,100.492921,13.721164,6.8,2018-07-24 07:38:55
7522,100.492906,13.721295,7.0,2018-07-24 07:38:57
7523,100.492917,13.721447,8.0,2018-07-24 07:38:59
7524,100.492893,13.721467,8.7,2018-07-24 07:39:00
7525,100.492865,13.721548,10.4,2018-07-24 07:39:01
7526,100.492825,13.721543,11.0,2018-07-24 07:39:02
7527,100.492785,13.72153,11.4,2018-07-24 07:39:04
7528,100.492752,13.721505,12.1,2018-07-24 07:39:06
7529,100.492728,13.721531,12.5,2018-07-24 07:39:07
7530,100.492699,13.721519,13.1,2018-07-24 07:39:09
7531,100.492704,13.721551,13.7,2018-07-24 07:39:10
7532,100.49303,13.721096,9.7,2018-07-24 07:39:42
7533,100.493059,13.721091,9.6,2018-07-24 07:39:43
7534,100.493091,13.721104,9.5,2018-07-24 07:39:44
7535,100.493126,13.721092,9.4,2018-07-24 07:39:45
7536,100.493164,13.721093,9.2,2018-07-24 07:39:46
7537,100.493198,13.721089,9.1,2018-07-24 07:39:48
7538,100.493255,13.72108,8.9,2018-07-24 07:39:50
7539,100.493292,13.721083,8.7,2018-07-24 07:39:51
7540,100.49332,13.721092,8.5,2018-07-24 07:39:52
7541,100.493349,13.721098,8.4,2018-07-24 07:39:53
7542,100.493401,13.721109,8.1,2018-07-24 07:39:55
7543,100.493444,13.721121,7.9,2018-07-24 07:39:56
7544,100.49348,13.721117,7.6,2018-07-24 07:39:57
7545,100.493518,13.721119,7.3,2018-07-24 07:39:58
7546,100.493562,13.721135,7.0,2018-07-24 07:39:59
7547,100.493599,13.721133,7.1,2018-07-24 07:40:00
7548,100.493642,13.721135,7.1,2018-07-24 07:40:01
7549,100.49367,13.721132,7.2,2018-07-24 07:40:02
7550,100.493714,13.721131,7.2,2018-07-24 07:40:04
7551,100.49375,13.721137,7.3,2018-07-24 07:40:05
7552,100.493786,13.721135,7.3,2018-07-24 07:40:06
7553,100.493817,13.721139,7.4,2018-07-24 07:40:07
7554,100.493868,13.72113,7.5,2018-07-24 07:40:09
7555,100.493917,13.721123,7.6,2018-07-24 07:40:11
7556,100.493943,13.721137,7.6,2018-07-24 07:40:12
7557,100.49399,13.721147,7.7,2018-07-24 07:40:14
7558,100.49402,13.721135,7.7,2018-07-24 07:40:15
7559,100.494058,13.721144,7.8,2018-07-24 07:40:16
7560,100.494101,13.721159,7.9,2018-07-24 07:40:17
7561,100.494154,13.721178,7.9,2018-07-24 07:40:19
7562,100.494189,13.721166,8.0,2018-07-24 07:40:21
7563,100.494212,13.721191,8.0,2018-07-24 07:40:22
7564,100.494267,13.721201,8.0,2018-07-24 07:40:24
7565,100.49432,13.721193,8.1,2018-07-24 07:40:26
7566,100.494358,13.721198,8.1,2018-07-24 07:40:27
7567,100.494394,13.721211,8.1,2018-07-24 07:40:28
7568,100.494436,13.721218,8.2,2018-07-24 07:40:29
7569,100.494478,13.721227,8.3,2018-07-24 07:40:30
7570,100.494527,13.721244,8.4,2018-07-24 07:40:32
7571,100.494575,13.721247,8.4,2018-07-24 07:40:34
7572,100.494615,13.72124,8.5,2018-07-24 07:40:36
7573,100.494651,13.721232,8.6,2018-07-24 07:40:37
7574,100.494683,13.721253,8.6,2018-07-24 07:40:38
7575,100.494735,13.721261,8.7,2018-07-24 07:40:40
7576,100.494783,13.72126,8.8,2018-07-24 07:40:42
7577,100.494813,13.721274,9.2,2018-07-24 07:40:43
7578,100.494841,13.721282,10.0,2018-07-24 07:40:44
7579,100.49487,13.721295,10.0,2018-07-24 07:40:45
7580,100.494895,13.721309,9.9,2018-07-24 07:40:46
7581,100.49492,13.721329,9.8,2018-07-24 07:40:47
7582,100.494944,13.721346,9.6,2018-07-24 07:40:48
7583,100.494988,13.721374,9.3,2018-07-24 07:40:50
7584,100.495032,13.72141,9.0,2018-07-24 07:40:52
7585,100.495053,13.72143,8.9,2018-07-24 07:40:53
7586,100.49509,13.721441,8.7,2018-07-24 07:40:55
7587,100.495131,13.721452,8.5,2018-07-24 07:40:57
7588,100.495167,13.721481,8.2,2018-07-24 07:40:59
7589,100.495188,13.721505,8.0,2018-07-24 07:41:01
7590,100.495223,13.721534,7.8,2018-07-24 07:41:03
7591,100.495255,13.721496,7.5,2018-07-24 07:41:06
7592,100.495318,13.721515,7.1,2018-07-24 07:41:08
7593,100.495369,13.721518,6.8,2018-07-24 07:41:09
7594,100.49541,13.721483,6.4,2018-07-24 07:41:10
7595,100.495444,13.721481,6.2,2018-07-24 07:41:11
7596,100.495477,13.721487,6.0,2018-07-24 07:41:12
7597,100.495524,13.721479,6.1,2018-07-24 07:41:14
7598,100.495542,13.721501,6.1,2018-07-24 07:41:16
7599,100.495587,13.721454,6.2,2018-07-24 07:41:18
7600,100.495643,13.721441,6.3,2018-07-24 07:41:20
7601,100.495681,13.721421,6.4,2018-07-24 07:41:21
7602,100.495709,13.721397,6.4,2018-07-24 07:41:22
7603,100.495737,13.721399,6.5,2018-07-24 07:41:23
7604,100.495765,13.721394,6.5,2018-07-24 07:41:24
7605,100.495793,13.721377,6.6,2018-07-24 07:41:25
7606,100.495857,13.721379,6.7,2018-07-24 07:41:27
7607,100.49589,13.721375,6.7,2018-07-24 07:41:28
7608,100.495922,13.721369,6.7,2018-07-24 07:41:29
7609,100.495953,13.72136,6.8,2018-07-24 07:41:30
7610,100.49598,13.721365,6.8,2018-07-24 07:41:31
7611,100.496006,13.721335,6.8,2018-07-24 07:41:32
7612,100.496045,13.721317,6.9,2018-07-24 07:41:33
7613,100.496085,13.72132,6.9,2018-07-24 07:41:34
7614,100.496118,13.721331,6.9,2018-07-24 07:41:35
7615,100.496149,13.721338,6.9,2018-07-24 07:41:36
7616,100.496192,13.721317,7.0,2018-07-24 07:41:37
7617,100.496232,13.721319,7.0,2018-07-24 07:41:38
7618,100.49627,13.721314,7.0,2018-07-24 07:41:39
7619,100.49629,13.72134,7.1,2018-07-24 07:41:40
7620,100.496322,13.72132,7.1,2018-07-24 07:41:41
7621,100.496369,13.721296,7.1,2018-07-24 07:41:42
7622,100.496408,13.721282,9.3,2018-07-24 07:41:43
7623,100.496473,13.721257,11.1,2018-07-24 07:41:44
7624,100.496513,13.721249,11.1,2018-07-24 07:41:45
7625,100.496567,13.721213,11.2,2018-07-24 07:41:46
7626,100.496609,13.721202,11.2,2018-07-24 07:41:47
7627,100.496647,13.721193,11.3,2018-07-24 07:41:48
7628,100.496682,13.721192,11.3,2018-07-24 07:41:49
7629,100.496736,13.72118,11.4,2018-07-24 07:41:51
7630,100.496775,13.721188,11.4,2018-07-24 07:41:52
